match,teamInnings,Bowler Name,Over,Maiden,Runs,Wickets,Economy,dots,fours,sixes,wides,no balls,Match Id
United Arab Emirates VsOman,Oman,Bilal Khan,9,0,38,3,4.22,36,4,0,2,0,4224
United Arab Emirates VsOman,Oman,Kaleemullah,6,1,16,1,2.66,30,3,0,0,0,4224
United Arab Emirates VsOman,Oman,Mohammad Nadeem,4,0,13,0,3.25,15,0,0,1,0,4224
United Arab Emirates VsOman,Oman,Mohammad Sanuth,6,2,18,0,3.00,27,3,0,0,0,4224
United Arab Emirates VsOman,Oman,Sandeep Goud,2,0,12,0,6.00,7,2,0,1,0,4224
United Arab Emirates VsOman,Oman,Aqib Ilyas,5,1,17,0,3.40,19,0,1,0,0,4224
United Arab Emirates VsOman,Oman,Khawar Ali,9,0,38,1,4.22,29,1,1,1,0,4224
United Arab Emirates VsOman,Oman,Zeeshan Maqsood,6.1,2,15,4,2.43,26,1,0,0,0,4224
United Arab Emirates VsOman,United Arab Emirates,Junaid Siddique,7,1,32,2,4.57,28,5,0,2,0,4224
United Arab Emirates VsOman,United Arab Emirates,Darius D'Silva,2,0,8,0,4.00,9,1,0,2,0,4224
United Arab Emirates VsOman,United Arab Emirates,Zawar Farid,6,0,29,0,4.83,19,2,0,0,0,4224
United Arab Emirates VsOman,United Arab Emirates,Ahmed Raza,10,0,37,2,3.70,36,3,0,0,0,4224
United Arab Emirates VsOman,United Arab Emirates,Rohan Mustafa,9.3,0,52,1,5.47,29,3,0,3,0,4224
United Arab Emirates VsOman,United Arab Emirates,Waheed Ahmed,2,0,8,0,4.00,4,0,0,0,0,4224
United Arab Emirates VsOman,United Arab Emirates,Basil Hameed,1,0,5,0,5.00,4,1,0,0,0,4224
United Arab Emirates VsNamibia,Namibia,Jan Frylinck,10,3,33,1,3.30,43,1,1,3,0,4225
United Arab Emirates VsNamibia,Namibia,JJ Smit,10,0,46,2,4.60,36,4,0,5,1,4225
United Arab Emirates VsNamibia,Namibia,Craig Williams,9,0,49,1,5.44,27,3,1,2,1,4225
United Arab Emirates VsNamibia,Namibia,Ben Shikongo,6,0,41,2,6.83,21,5,1,4,0,4225
United Arab Emirates VsNamibia,Namibia,Bernard Scholtz,10,1,34,2,3.40,37,1,1,0,1,4225
United Arab Emirates VsNamibia,Namibia,Pikky Ya France,5,0,16,1,3.20,15,0,0,0,0,4225
United Arab Emirates VsNamibia,United Arab Emirates,Junaid Siddique,10,0,48,1,4.80,33,6,0,1,0,4225
United Arab Emirates VsNamibia,United Arab Emirates,Darius D'Silva,5,0,17,1,3.40,21,2,0,1,0,4225
United Arab Emirates VsNamibia,United Arab Emirates,Rohan Mustafa,10,0,52,1,5.20,25,4,0,1,0,4225
United Arab Emirates VsNamibia,United Arab Emirates,Ahmed Raza,9,2,25,0,2.77,34,1,0,0,0,4225
United Arab Emirates VsNamibia,United Arab Emirates,Karthik Meiyappan,9,0,37,4,4.11,33,3,0,4,0,4225
United Arab Emirates VsNamibia,United Arab Emirates,Waheed Ahmed,7,0,29,0,4.14,19,1,0,1,0,4225
Ireland VsWest Indies,West Indies,Sheldon Cottrell,9,1,39,2,4.33,38,6,0,1,0,4226
Ireland VsWest Indies,West Indies,Keemo Paul,7.1,0,34,1,4.74,30,5,0,2,2,4226
Ireland VsWest Indies,West Indies,Alzarri Joseph,10,1,32,4,3.20,41,2,1,2,0,4226
Ireland VsWest Indies,West Indies,Roston Chase,10,0,35,1,3.50,34,1,1,0,0,4226
Ireland VsWest Indies,West Indies,Hayden Walsh,10,0,30,2,3.00,38,1,0,2,0,4226
Ireland VsWest Indies,Ireland,Andy McBrine,7,0,40,1,5.71,23,4,1,1,0,4226
Ireland VsWest Indies,Ireland,Barry McCarthy,7.2,1,46,1,6.27,24,7,0,2,0,4226
Ireland VsWest Indies,Ireland,Mark Adair,2,0,24,0,12.00,6,2,2,1,0,4226
Ireland VsWest Indies,Ireland,Simi Singh,10,0,44,2,4.40,36,6,0,0,0,4226
Ireland VsWest Indies,Ireland,Boyd Rankin,7,1,26,1,3.71,30,4,0,0,0,4226
Namibia VsOman,Oman,Bilal Khan,10,1,49,4,4.90,36,4,1,2,0,4227
Namibia VsOman,Oman,Kaleemullah,6,0,47,0,7.83,19,8,1,1,0,4227
Namibia VsOman,Oman,Mohammad Nadeem,8,0,67,1,8.37,18,10,1,0,0,4227
Namibia VsOman,Oman,Aqib Ilyas,4,0,27,0,6.75,12,4,0,0,0,4227
Namibia VsOman,Oman,Mohammad Sanuth,3,0,27,0,9.00,6,4,0,1,0,4227
Namibia VsOman,Oman,Zeeshan Maqsood,10,0,46,2,4.60,34,4,1,0,0,4227
Namibia VsOman,Oman,Khawar Ali,7,0,47,0,6.71,17,1,3,1,0,4227
Namibia VsOman,Oman,Sandeep Goud,2,0,11,0,5.50,7,2,0,0,0,4227
Namibia VsOman,Namibia,JJ Smit,8,0,44,5,5.50,24,2,2,1,0,4227
Namibia VsOman,Namibia,Jan Frylinck,8,1,45,1,5.62,21,3,1,1,1,4227
Namibia VsOman,Namibia,Pikky Ya France,4,1,26,0,6.50,14,0,3,0,0,4227
Namibia VsOman,Namibia,Jan-Izak de Villiers,6,0,47,2,7.83,19,4,3,1,1,4227
Namibia VsOman,Namibia,Craig Williams,10,0,49,1,4.90,27,4,0,0,1,4227
Namibia VsOman,Namibia,Bernard Scholtz,8,0,47,0,5.87,17,3,1,0,0,4227
Namibia VsOman,Namibia,Gerhard Erasmus,1,0,10,0,10.00,3,0,1,1,0,4227
Namibia VsUnited Arab Emirates,United Arab Emirates,Junaid Siddique,6,0,22,1,3.66,25,3,0,0,0,4228
Namibia VsUnited Arab Emirates,United Arab Emirates,Darius D'Silva,7,2,22,3,3.14,33,2,0,3,0,4228
Namibia VsUnited Arab Emirates,United Arab Emirates,Rohan Mustafa,4,0,11,1,2.75,18,0,1,0,0,4228
Namibia VsUnited Arab Emirates,United Arab Emirates,Ahmed Raza,8,1,26,5,3.25,30,0,0,1,0,4228
Namibia VsUnited Arab Emirates,United Arab Emirates,Karthik Meiyappan,4,0,13,0,3.25,14,1,0,0,0,4228
Namibia VsUnited Arab Emirates,Namibia,Jan Frylinck,3,0,25,0,8.33,9,2,1,1,0,4228
Namibia VsUnited Arab Emirates,Namibia,JJ Smit,4,1,19,1,4.75,18,4,0,0,0,4228
Namibia VsUnited Arab Emirates,Namibia,Bernard Scholtz,5,2,11,1,2.20,24,1,0,0,0,4228
Namibia VsUnited Arab Emirates,Namibia,Jan-Izak de Villiers,3.3,0,19,0,5.42,12,2,0,2,0,4228
Namibia VsUnited Arab Emirates,Namibia,Pikky Ya France,3,0,11,0,3.66,13,1,0,0,0,4228
Namibia VsUnited Arab Emirates,Namibia,Craig Williams,1,0,8,0,8.00,4,2,0,0,0,4228
Ireland VsWest Indies,West Indies,Sheldon Cottrell,10,0,51,3,5.10,34,4,2,0,0,4229
Ireland VsWest Indies,West Indies,Romario Shepherd,10,1,39,0,3.90,38,5,0,1,0,4229
Ireland VsWest Indies,West Indies,Khary Pierre,10,0,50,1,5.00,33,3,1,1,0,4229
Ireland VsWest Indies,West Indies,Alzarri Joseph,10,1,32,4,3.20,46,3,1,1,0,4229
Ireland VsWest Indies,West Indies,Kieron Pollard,2,0,15,0,7.50,5,2,0,2,0,4229
Ireland VsWest Indies,West Indies,Hayden Walsh,8,0,47,0,5.87,23,5,1,1,0,4229
Ireland VsWest Indies,Ireland,Andy McBrine,10,0,37,2,3.70,41,3,1,2,0,4229
Ireland VsWest Indies,Ireland,Barry McCarthy,10,1,28,2,2.80,43,2,0,0,0,4229
Ireland VsWest Indies,Ireland,Boyd Rankin,10,0,36,1,3.60,37,2,0,4,0,4229
Ireland VsWest Indies,Ireland,Mark Adair,7.5,0,51,1,6.51,22,5,1,2,0,4229
Ireland VsWest Indies,Ireland,Simi Singh,10,1,48,3,4.80,38,3,3,0,0,4229
Ireland VsWest Indies,Ireland,Gareth Delany,2,0,33,0,16.50,1,4,2,0,0,4229
Ireland VsWest Indies,West Indies,Romario Shepherd,10,2,34,1,3.40,41,3,0,2,0,4230
Ireland VsWest Indies,West Indies,Oshane Thomas,9.1,0,41,3,4.47,38,6,0,1,0,4230
Ireland VsWest Indies,West Indies,Alzarri Joseph,10,0,37,0,3.70,39,3,1,0,0,4230
Ireland VsWest Indies,West Indies,Roston Chase,10,0,53,2,5.30,32,4,2,0,0,4230
Ireland VsWest Indies,West Indies,Hayden Walsh,10,0,36,4,3.60,39,3,0,0,0,4230
Ireland VsWest Indies,Ireland,Andy McBrine,10,0,50,2,5.00,31,4,1,0,0,4230
Ireland VsWest Indies,Ireland,Barry McCarthy,5.2,0,49,1,9.18,16,3,4,0,0,4230
Ireland VsWest Indies,Ireland,Craig Young,9,0,57,1,6.33,25,7,1,1,0,4230
Ireland VsWest Indies,Ireland,Simi Singh,10,0,29,1,2.90,38,1,0,0,0,4230
Ireland VsWest Indies,Ireland,Mark Adair,2,0,14,0,7.00,7,1,1,0,0,4230
India VsAustralia,Australia,Mitchell Starc,10,0,56,3,5.60,33,9,0,2,0,4231
India VsAustralia,Australia,Pat Cummins,10,1,44,2,4.40,34,5,0,2,0,4231
India VsAustralia,Australia,Kane Richardson,9.1,0,43,2,4.69,26,4,0,2,0,4231
India VsAustralia,Australia,Adam Zampa,10,0,53,1,5.30,25,3,1,1,0,4231
India VsAustralia,Australia,Ashton Agar,10,1,56,1,5.60,32,3,3,1,0,4231
India VsAustralia,India,Mohammed Shami,7.4,0,58,0,7.56,23,10,0,1,0,4231
India VsAustralia,India,Jasprit Bumrah,7,0,50,0,7.14,24,9,0,1,0,4231
India VsAustralia,India,Shardul Thakur,5,0,43,0,8.60,13,5,1,4,0,4231
India VsAustralia,India,Kuldeep Yadav,10,0,55,0,5.50,31,2,3,2,0,4231
India VsAustralia,India,Ravindra Jadeja,8,0,41,0,5.12,27,4,1,1,0,4231
India VsAustralia,Australia,Pat Cummins,10,1,53,0,5.30,35,7,1,0,0,4232
India VsAustralia,Australia,Mitchell Starc,10,0,78,0,7.80,22,8,1,4,0,4232
India VsAustralia,Australia,Kane Richardson,10,0,73,2,7.30,17,8,0,0,0,4232
India VsAustralia,Australia,Adam Zampa,10,0,50,3,5.00,21,3,0,1,0,4232
India VsAustralia,Australia,Ashton Agar,8,0,63,0,7.87,13,5,2,0,0,4232
India VsAustralia,Australia,Marnus Labuschagne,2,0,14,0,7.00,4,2,0,0,0,4232
India VsAustralia,India,Jasprit Bumrah,9.1,2,32,1,3.49,37,3,0,1,0,4232
India VsAustralia,India,Mohammed Shami,10,0,77,3,7.70,24,8,1,4,0,4232
India VsAustralia,India,Navdeep Saini,10,0,62,2,6.20,24,8,0,0,0,4232
India VsAustralia,India,Ravindra Jadeja,10,0,58,2,5.80,22,4,1,1,0,4232
India VsAustralia,India,Kuldeep Yadav,10,0,65,2,6.50,19,3,1,0,0,4232
Australia VsIndia,India,Jasprit Bumrah,10,0,38,0,3.80,39,3,0,4,0,4233
Australia VsIndia,India,Mohammed Shami,10,0,63,4,6.30,28,6,1,4,0,4233
Australia VsIndia,India,Navdeep Saini,10,0,65,1,6.50,30,9,1,0,0,4233
Australia VsIndia,India,Kuldeep Yadav,10,0,62,1,6.20,18,5,0,1,0,4233
Australia VsIndia,India,Ravindra Jadeja,10,1,44,2,4.40,28,3,0,0,0,4233
Australia VsIndia,Australia,Pat Cummins,7,0,64,0,9.14,15,8,1,1,0,4233
Australia VsIndia,Australia,Mitchell Starc,9,0,66,0,7.33,26,8,2,2,0,4233
Australia VsIndia,Australia,Josh Hazlewood,9.3,1,55,1,5.78,31,7,1,1,0,4233
Australia VsIndia,Australia,Ashton Agar,10,0,38,1,3.80,31,2,0,0,0,4233
Australia VsIndia,Australia,Adam Zampa,10,0,44,1,4.40,25,1,1,0,0,4233
Australia VsIndia,Australia,Marnus Labuschagne,1,0,11,0,11.00,1,0,1,0,0,4233
Australia VsIndia,Australia,Aaron Finch,1,0,9,0,9.00,2,0,1,0,0,4233
England VsSouth Africa,South Africa,Beuran Hendricks,8,0,46,1,5.75,23,5,0,0,1,4234
England VsSouth Africa,South Africa,Lungi Ngidi,7,0,42,0,6.00,19,2,2,0,0,4234
England VsSouth Africa,South Africa,JJ Smuts,10,0,43,1,4.30,26,2,0,0,0,4234
England VsSouth Africa,South Africa,Andile Phehlukwayo,8,0,47,1,5.87,27,6,0,3,0,4234
England VsSouth Africa,South Africa,Tabraiz Shamsi,10,0,38,3,3.80,31,2,0,2,0,4234
England VsSouth Africa,South Africa,Lutho Sipamla,7,0,40,1,5.71,20,3,0,3,0,4234
England VsSouth Africa,England,Chris Woakes,9,0,36,1,4.00,29,1,1,0,0,4234
England VsSouth Africa,England,Sam Curran,5,0,28,0,5.60,15,4,0,0,0,4234
England VsSouth Africa,England,Joe Root,7,0,35,1,5.00,19,3,0,0,0,4234
England VsSouth Africa,England,Tom Curran,7,0,38,0,5.42,21,3,1,1,0,4234
England VsSouth Africa,England,Matt Parkinson,8.4,0,48,0,5.53,25,5,0,0,0,4234
England VsSouth Africa,England,Chris Jordan,5,0,31,1,6.20,10,3,0,0,0,4234
England VsSouth Africa,England,Joe Denly,6,0,41,0,6.83,12,2,1,0,0,4234
India VsNew Zealand,New Zealand,Tim Southee,10,1,85,2,8.50,31,13,3,1,0,4235
India VsNew Zealand,New Zealand,Hamish Bennett,10,0,77,0,7.70,24,8,1,6,0,4235
India VsNew Zealand,New Zealand,Colin de Grandhomme,8,0,41,1,5.12,27,5,0,3,0,4235
India VsNew Zealand,New Zealand,James Neesham,8,0,52,0,6.50,22,3,2,3,1,4235
India VsNew Zealand,New Zealand,Mitchell Santner,10,0,58,0,5.80,20,3,0,2,0,4235
India VsNew Zealand,New Zealand,Ish Sodhi,4,0,27,1,6.75,8,0,2,0,0,4235
India VsNew Zealand,India,Jasprit Bumrah,10,1,53,0,5.30,37,3,1,9,0,4235
India VsNew Zealand,India,Mohammed Shami,9.1,0,63,1,6.87,27,8,0,6,0,4235
India VsNew Zealand,India,Shardul Thakur,9,0,80,1,8.88,20,6,4,2,1,4235
India VsNew Zealand,India,Ravindra Jadeja,10,0,64,0,6.40,23,6,1,1,0,4235
India VsNew Zealand,India,Kuldeep Yadav,10,0,84,2,8.40,17,10,1,1,0,4235
Oman VsNepal,Nepal,Karan KC,9,1,47,4,5.22,36,5,2,2,0,4236
Oman VsNepal,Nepal,Abinash Bohara,9,2,38,0,4.22,37,3,2,0,0,4236
Oman VsNepal,Nepal,Sandeep Lamichhane,10,1,45,0,4.50,41,5,1,1,0,4236
Oman VsNepal,Nepal,Paras Khadka,7,1,30,0,4.28,24,4,0,0,0,4236
Oman VsNepal,Nepal,Sushan Bhari,10,1,14,3,1.40,48,0,0,0,0,4236
Oman VsNepal,Nepal,Dipendra Singh Airee,5,0,22,1,4.40,18,1,1,0,0,4236
Oman VsNepal,Oman,Bilal Khan,8.5,2,36,2,4.07,34,4,0,3,0,4236
Oman VsNepal,Oman,Kaleemullah,8,3,22,2,2.75,38,1,1,2,0,4236
Oman VsNepal,Oman,Badal Singh,6,0,38,0,6.33,18,3,2,0,0,4236
Oman VsNepal,Oman,Zeeshan Maqsood,10,3,30,3,3.00,47,5,0,0,0,4236
Oman VsNepal,Oman,Mohammad Nadeem,4,0,10,1,2.50,14,0,0,0,0,4236
Oman VsNepal,Oman,Khawar Ali,8,1,33,1,4.12,30,4,0,1,0,4236
Oman VsNepal,Oman,Aqib Ilyas,2,0,8,1,4.00,7,0,0,0,0,4236
United States of America VsOman,Oman,Bilal Khan,9,1,41,2,4.55,36,5,1,0,0,4237
United States of America VsOman,Oman,Kaleemullah,8,1,22,1,2.75,35,2,0,1,0,4237
United States of America VsOman,Oman,Mohammad Nadeem,8,0,43,3,5.37,21,5,0,1,0,4237
United States of America VsOman,Oman,Zeeshan Maqsood,10,1,29,2,2.90,39,2,0,0,0,4237
United States of America VsOman,Oman,Khawar Ali,7,0,33,0,4.71,24,3,0,0,0,4237
United States of America VsOman,Oman,Jay Odedra,3,0,19,0,6.33,11,2,1,0,0,4237
United States of America VsOman,Oman,Aqib Ilyas,5,0,20,2,4.00,17,0,1,1,0,4237
United States of America VsOman,United States of America,Saurabh Netravalkar,10,0,42,1,4.20,35,3,1,0,0,4237
United States of America VsOman,United States of America,Rusty Theron,10,2,41,1,4.10,39,2,2,3,0,4237
United States of America VsOman,United States of America,Elmore Hutchinson,4,1,18,0,4.50,15,2,0,0,0,4237
United States of America VsOman,United States of America,Karima Gore,6,0,19,0,3.16,21,1,0,0,0,4237
United States of America VsOman,United States of America,Ian Holland,9.3,0,41,1,4.31,29,3,0,0,0,4237
United States of America VsOman,United States of America,Timil Patel,4,1,15,0,3.75,15,0,1,0,0,4237
United States of America VsOman,United States of America,Steven Taylor,6,0,34,1,5.66,23,6,0,1,0,4237
New Zealand VsIndia,India,Shardul Thakur,10,1,60,2,6.00,34,6,2,3,0,4239
New Zealand VsIndia,India,Jasprit Bumrah,10,0,64,0,6.40,25,6,2,0,0,4239
New Zealand VsIndia,India,Navdeep Saini,10,0,48,0,4.80,36,5,1,2,0,4239
New Zealand VsIndia,India,Yuzvendra Chahal,10,0,58,3,5.80,27,4,2,1,0,4239
New Zealand VsIndia,India,Ravindra Jadeja,10,0,35,1,3.50,34,3,0,0,0,4239
New Zealand VsIndia,New Zealand,Hamish Bennett,9,0,58,2,6.44,27,5,1,3,0,4239
New Zealand VsIndia,New Zealand,Tim Southee,10,1,41,2,4.10,40,6,0,1,0,4239
New Zealand VsIndia,New Zealand,Kyle Jamieson,10,1,42,2,4.20,38,4,1,0,0,4239
New Zealand VsIndia,New Zealand,Colin de Grandhomme,10,1,54,2,5.40,33,6,1,2,0,4239
New Zealand VsIndia,New Zealand,James Neesham,9.3,0,52,1,5.47,33,5,1,2,0,4239
Nepal VsUnited States of America,United States of America,Elmore Hutchinson,8,1,20,1,2.50,39,3,0,2,0,4240
Nepal VsUnited States of America,United States of America,Rusty Theron,10,1,41,2,4.10,38,4,0,1,0,4240
Nepal VsUnited States of America,United States of America,Saurabh Netravalkar,10,2,28,2,2.80,45,2,1,0,0,4240
Nepal VsUnited States of America,United States of America,Cameron Stevenson,10,2,30,3,3.00,44,3,1,0,0,4240
Nepal VsUnited States of America,United States of America,Steven Taylor,2,0,17,0,8.50,6,2,1,0,0,4240
Nepal VsUnited States of America,United States of America,Ian Holland,7.2,1,39,1,5.31,23,4,1,0,0,4240
Nepal VsUnited States of America,United States of America,Karima Gore,2,0,11,1,5.50,6,1,0,0,1,4240
Nepal VsUnited States of America,Nepal,Karan KC,7.1,1,15,4,2.09,36,2,0,1,0,4240
Nepal VsUnited States of America,Nepal,Sandeep Lamichhane,10,2,27,2,2.70,50,3,0,2,0,4240
Nepal VsUnited States of America,Nepal,Sushan Bhari,10,1,43,3,4.30,37,2,0,1,0,4240
Nepal VsUnited States of America,Nepal,Kushal Malla,10,1,30,1,3.00,39,2,0,0,0,4240
Nepal VsUnited States of America,Nepal,Abinash Bohara,2,0,13,0,6.50,6,2,0,0,0,4240
Nepal VsUnited States of America,Nepal,Paras Khadka,5,0,20,0,4.00,19,3,0,0,0,4240
Nepal VsOman,Oman,Bilal Khan,10,1,39,0,3.90,37,3,0,3,0,4241
Nepal VsOman,Oman,Kaleemullah,7,1,27,0,3.85,31,3,1,0,0,4241
Nepal VsOman,Oman,Mohammad Nadeem,8,1,44,3,5.50,25,5,1,0,0,4241
Nepal VsOman,Oman,Zeeshan Maqsood,8,1,45,0,5.62,22,5,0,1,0,4241
Nepal VsOman,Oman,Khawar Ali,6,0,38,0,6.33,18,4,1,1,0,4241
Nepal VsOman,Oman,Aqib Ilyas,10,0,36,4,3.60,37,3,0,3,0,4241
Nepal VsOman,Oman,Mohammad Sanuth,1,0,16,0,16.00,1,0,2,0,0,4241
Nepal VsOman,Nepal,Karan KC,9,1,44,0,4.88,31,4,1,1,0,4241
Nepal VsOman,Nepal,Sandeep Lamichhane,10,0,65,0,6.50,26,8,0,0,0,4241
Nepal VsOman,Nepal,Kamal Airee,4,0,29,0,7.25,10,5,0,0,0,4241
Nepal VsOman,Nepal,Sushan Bhari,7.2,0,41,1,5.59,23,6,0,0,0,4241
Nepal VsOman,Nepal,Kushal Malla,9,1,29,1,3.22,29,1,0,0,0,4241
Nepal VsOman,Nepal,Paras Khadka,7,0,29,0,4.14,26,4,0,1,0,4241
Nepal VsOman,Nepal,Dipendra Singh Airee,1,0,6,0,6.00,3,1,0,0,0,4241
South Africa VsEngland,England,Tom Curran,9,1,38,0,4.22,32,3,0,3,0,4242
South Africa VsEngland,England,Saqib Mahmood,5,1,17,1,3.40,23,3,0,1,0,4242
South Africa VsEngland,England,Chris Jordan,9,0,59,0,6.55,27,2,4,4,0,4242
South Africa VsEngland,England,Joe Root,7,0,42,0,6.00,17,4,1,0,0,4242
South Africa VsEngland,England,Moeen Ali,10,0,42,1,4.20,33,3,1,0,0,4242
South Africa VsEngland,England,Adil Rashid,10,0,51,3,5.10,27,3,1,0,0,4242
South Africa VsEngland,South Africa,Lungi Ngidi,9,2,63,3,7.00,32,8,2,4,0,4242
South Africa VsEngland,South Africa,Beuran Hendricks,10,0,59,3,5.90,35,5,3,2,0,4242
South Africa VsEngland,South Africa,Lutho Sipamla,9.2,1,42,1,4.50,35,6,0,1,0,4242
South Africa VsEngland,South Africa,Tabraiz Shamsi,10,0,58,1,5.80,31,4,3,0,0,4242
South Africa VsEngland,South Africa,JJ Smuts,3,0,12,0,4.00,11,1,0,0,0,4242
South Africa VsEngland,South Africa,Andile Phehlukwayo,2,0,23,0,11.50,3,0,1,5,0,4242
India VsNew Zealand,New Zealand,Tim Southee,9,0,59,0,6.55,22,5,1,3,0,4243
India VsNew Zealand,New Zealand,Kyle Jamieson,10,0,53,1,5.30,30,5,1,1,0,4243
India VsNew Zealand,New Zealand,Hamish Bennett,10,1,64,4,6.40,30,5,3,1,0,4243
India VsNew Zealand,New Zealand,Colin de Grandhomme,3,0,10,0,3.33,11,1,0,0,0,4243
India VsNew Zealand,New Zealand,James Neesham,8,0,50,1,6.25,22,7,0,0,0,4243
India VsNew Zealand,New Zealand,Mitchell Santner,10,0,59,0,5.90,21,4,0,1,0,4243
India VsNew Zealand,India,Jasprit Bumrah,10,0,50,0,5.00,32,4,1,0,0,4243
India VsNew Zealand,India,Navdeep Saini,8,0,68,0,8.50,26,8,2,2,2,4243
India VsNew Zealand,India,Yuzvendra Chahal,10,1,47,3,4.70,28,3,1,0,0,4243
India VsNew Zealand,India,Shardul Thakur,9.1,0,87,1,9.49,22,10,4,4,0,4243
India VsNew Zealand,India,Ravindra Jadeja,10,0,45,1,4.50,25,3,0,0,0,4243
Oman VsUnited States of America,United States of America,Saurabh Netravalkar,10,3,37,3,3.70,41,5,0,0,1,4244
Oman VsUnited States of America,United States of America,Rusty Theron,10,0,60,3,6.00,30,3,2,3,0,4244
Oman VsUnited States of America,United States of America,Cameron Stevenson,7,1,57,0,8.14,20,8,1,5,0,4244
Oman VsUnited States of America,United States of America,Karima Gore,6,1,32,0,5.33,22,0,2,1,0,4244
Oman VsUnited States of America,United States of America,Steven Taylor,4,0,21,0,5.25,14,3,0,0,0,4244
Oman VsUnited States of America,United States of America,Ian Holland,6,1,29,0,4.83,17,1,1,1,0,4244
Oman VsUnited States of America,United States of America,Nisarg Patel,7,1,37,0,5.28,22,5,0,1,0,4244
Oman VsUnited States of America,Oman,Bilal Khan,6.1,0,24,3,3.89,25,3,0,2,0,4244
Oman VsUnited States of America,Oman,Kaleemullah,7,1,22,0,3.14,31,3,0,0,0,4244
Oman VsUnited States of America,Oman,Mohammad Nadeem,6,0,34,1,5.66,18,3,1,0,0,4244
Oman VsUnited States of America,Oman,Badal Singh,4,0,32,0,8.00,11,1,2,2,0,4244
Oman VsUnited States of America,Oman,Zeeshan Maqsood,8,0,33,2,4.12,31,3,1,0,0,4244
Oman VsUnited States of America,Oman,Khawar Ali,3,0,24,0,8.00,8,3,1,0,0,4244
Oman VsUnited States of America,Oman,Aqib Ilyas,5,1,14,3,2.80,21,1,0,0,0,4244
United States of America VsNepal,Nepal,Karan KC,3,1,13,0,4.33,13,2,0,0,0,4245
United States of America VsNepal,Nepal,Sandeep Lamichhane,6,1,16,6,2.66,28,1,0,1,0,4245
United States of America VsNepal,Nepal,Sushan Bhari,3,1,5,4,1.66,16,1,0,0,0,4245
United States of America VsNepal,United States of America,Timil Patel,3,0,21,0,7.00,11,3,1,0,0,4245
United States of America VsNepal,United States of America,Nosthush Kenjige,2.2,0,15,2,6.42,10,2,1,0,0,4245
West Indies VsSri Lanka,Sri Lanka,Nuwan Pradeep,10,0,42,1,4.20,33,4,0,0,0,4246
West Indies VsSri Lanka,Sri Lanka,Thisara Perera,7,1,40,1,5.71,25,4,1,0,0,4246
West Indies VsSri Lanka,Sri Lanka,Isuru Udana,10,0,82,3,8.20,26,10,2,2,0,4246
West Indies VsSri Lanka,Sri Lanka,Angelo Mathews,3,0,17,0,5.66,10,1,1,0,0,4246
West Indies VsSri Lanka,Sri Lanka,Lakshan Sandakan,7,0,42,0,6.00,17,3,1,1,0,4246
West Indies VsSri Lanka,Sri Lanka,Wanindu Hasaranga de Silva,10,2,47,0,4.70,29,2,1,1,0,4246
West Indies VsSri Lanka,Sri Lanka,Dhananjaya de Silva,3,0,16,0,5.33,5,1,0,0,0,4246
West Indies VsSri Lanka,West Indies,Sheldon Cottrell,10,0,69,0,6.90,28,8,0,3,0,4246
West Indies VsSri Lanka,West Indies,Jason Holder,10,0,44,1,4.40,37,6,0,2,0,4246
West Indies VsSri Lanka,West Indies,Keemo Paul,8.1,0,48,2,5.87,22,3,1,2,1,4246
West Indies VsSri Lanka,West Indies,Alzarri Joseph,10,0,42,3,4.20,40,6,0,2,0,4246
West Indies VsSri Lanka,West Indies,Roston Chase,6,0,38,0,6.33,15,1,2,1,0,4246
West Indies VsSri Lanka,West Indies,Hayden Walsh,5,0,38,2,7.60,12,4,1,1,0,4246
Sri Lanka VsWest Indies,West Indies,Sheldon Cottrell,10,0,67,4,6.70,31,9,0,2,0,4247
Sri Lanka VsWest Indies,West Indies,Jason Holder,8,0,59,0,7.37,23,7,0,2,1,4247
Sri Lanka VsWest Indies,West Indies,Alzarri Joseph,10,0,57,3,5.70,23,3,0,3,0,4247
Sri Lanka VsWest Indies,West Indies,Fabian Allen,6,0,37,0,6.16,14,3,0,0,0,4247
Sri Lanka VsWest Indies,West Indies,Keemo Paul,7,0,62,0,8.85,7,6,0,1,0,4247
Sri Lanka VsWest Indies,West Indies,Roston Chase,6,0,31,0,5.16,12,1,0,0,0,4247
Sri Lanka VsWest Indies,West Indies,Kieron Pollard,3,0,29,0,9.66,6,4,0,0,1,4247
Sri Lanka VsWest Indies,Sri Lanka,Nuwan Pradeep,6,0,37,2,6.16,21,6,0,1,0,4247
Sri Lanka VsWest Indies,Sri Lanka,Thisara Perera,5,0,18,0,3.60,19,1,0,0,0,4247
Sri Lanka VsWest Indies,Sri Lanka,Isuru Udana,4,0,21,0,5.25,12,1,0,1,0,4247
Sri Lanka VsWest Indies,Sri Lanka,Angelo Mathews,5,0,20,1,4.00,16,2,0,0,0,4247
Sri Lanka VsWest Indies,Sri Lanka,Wanindu Hasaranga de Silva,10,0,30,3,3.00,34,1,0,0,0,4247
Sri Lanka VsWest Indies,Sri Lanka,Lakshan Sandakan,9.1,0,57,3,6.21,30,5,1,2,1,4247
South Africa VsAustralia,Australia,Mitchell Starc,10,0,59,2,5.90,29,4,1,1,0,4248
South Africa VsAustralia,Australia,Josh Hazlewood,10,0,63,1,6.30,31,7,0,2,0,4248
South Africa VsAustralia,Australia,Pat Cummins,10,0,45,3,4.50,33,2,1,2,0,4248
